ID,SKU,name,description,current_price,current_stock,creation_date,last_update
2715,SKU-02715,Cable USB Steren 5650,Cable USB para conexión y transferencia de datos,1701.01,116,2026-01-16 00:00:00,2026-09-13 00:00:00
2716,SKU-02716,Teclado HP 8005,Teclado para computadora de uso diario,2223.31,20,2026-08-21 00:00:00,2026-09-21 00:00:00
2717,SKU-02717,Memoria USB ADATA 9018,Memoria USB para almacenamiento y transferencia de archivos,1550.36,46,2025-09-17 00:00:00,2025-10-15 00:00:00
2718,SKU-02718,Webcam Microsoft 3287,Cámara web para videollamadas,1236.72,80,2026-01-15 00:00:00,2026-06-17 00:00:00
2719,SKU-02719,Audífonos JBL 4917,"Audífonos para música, llamadas y multimedia",958.23,15,2025-06-25 00:00:00,2025-06-28 00:00:00
2720,SKU-02720,Disco SSD Kingston 3210,Unidad SSD para almacenamiento de datos,3116.68,15,2026-05-15 00:00:00,2026-09-21 00:00:00
2721,SKU-02721,Monitor LG 9730,Monitor para computadora de alta resolución,2738.74,22,2025-05-06 00:00:00,2025-10-28 00:00:00
2722,SKU-02722,Mouse Genius 848,Mouse óptico para computadora,2534.91,70,2026-03-10 00:00:00,2026-07-14 00:00:00
2723,SKU-02723,Mouse Logitech 5297,Mouse óptico para computadora,3253.08,95,2025-11-03 00:00:00,2026-02-09 00:00:00
2724,SKU-02724,Mouse HP 5823,Mouse óptico para computadora,3261.58,52,2025-08-31 00:00:00,2025-12-28 00:00:00
2725,SKU-02725,Mouse HP 8717,Mouse óptico para computadora,424.28,88,2025-02-18 00:00:00,2025-10-24 00:00:00
2726,SKU-02726,Cable USB Baseus 6941,Cable USB para conexión y transferencia de datos,151.15,67,2025-05-13 00:00:00,2025-12-29 00:00:00
2727,SKU-02727,Audífonos HyperX 786,"Audífonos para música, llamadas y multimedia",3160.6,93,2025-03-19 00:00:00,2025-05-04 00:00:00
2728,SKU-02728,Teclado Microsoft 6352,Teclado para computadora de uso diario,2542.14,33,2025-03-26 00:00:00,2025-09-29 00:00:00
2729,SKU-02729,Audífonos Sony 2586,"Audífonos para música, llamadas y multimedia",1779.73,22,2025-06-12 00:00:00,2025-08-18 00:00:00
2730,SKU-02730,Disco SSD ADATA 5545,Unidad SSD para almacenamiento de datos,2706.64,39,2025-04-08 00:00:00,2025-08-10 00:00:00
2731,SKU-02731,Disco SSD ADATA 5890,Unidad SSD para almacenamiento de datos,1968.76,80,2025-08-11 00:00:00,2025-12-21 00:00:00
2732,SKU-02732,Memoria USB ADATA 3657,Memoria USB para almacenamiento y transferencia de archivos,364.28,123,2025-11-02 00:00:00,2026-01-28 00:00:00
2733,SKU-02733,Mouse Microsoft 6503,Mouse óptico para computadora,1591.63,30,2025-11-03 00:00:00,2026-04-07 00:00:00
2734,SKU-02734,Laptop Dell 3432,Equipo portátil para trabajo y estudio,27802.53,26,2026-02-05 00:00:00,2026-05-27 00:00:00
2735,SKU-02735,Audífonos Philips 2624,"Audífonos para música, llamadas y multimedia",743.49,43,2025-12-15 00:00:00,2026-07-05 00:00:00
2736,SKU-02736,Laptop Dell 8864,Equipo portátil para trabajo y estudio,14273.81,3,2025-02-06 00:00:00,2025-03-02 00:00:00
2737,SKU-02737,Webcam HP 1856,Cámara web para videollamadas,628.01,80,2026-04-21 00:00:00,2026-06-12 00:00:00
2738,SKU-02738,Router D-Link 5469,Router inalámbrico para conexión de red,544.48,32,2026-08-02 00:00:00,2026-09-21 00:00:00
2739,SKU-02739,Disco SSD ADATA 4922,Unidad SSD para almacenamiento de datos,2851.86,52,2025-12-27 00:00:00,2026-02-16 00:00:00
2740,SKU-02740,Memoria USB ADATA 389,Memoria USB para almacenamiento y transferencia de archivos,880.94,125,2026-07-05 00:00:00,2026-09-21 00:00:00
2741,SKU-02741,Router Huawei 9863,Router inalámbrico para conexión de red,2489.49,31,2025-12-04 00:00:00,2026-03-08 00:00:00
2742,SKU-02742,Disco SSD Kingston 7686,Unidad SSD para almacenamiento de datos,4198.92,39,2025-09-28 00:00:00,2025-12-28 00:00:00
2743,SKU-02743,Audífonos Sony 6891,"Audífonos para música, llamadas y multimedia",1274.21,45,2026-04-26 00:00:00,2026-09-21 00:00:00
2744,SKU-02744,Disco SSD Kingston 1306,Unidad SSD para almacenamiento de datos,734.55,30,2025-04-29 00:00:00,2025-09-21 00:00:00
2745,SKU-02745,Disco SSD Kingston 5794,Unidad SSD para almacenamiento de datos,2772.99,61,2025-07-20 00:00:00,2025-08-29 00:00:00
2746,SKU-02746,Disco SSD ADATA 2901,Unidad SSD para almacenamiento de datos,1737.0,54,2025-06-12 00:00:00,2025-07-30 00:00:00
2747,SKU-02747,Teclado Genius 5388,Teclado para computadora de uso diario,1501.94,43,2026-07-25 00:00:00,2026-09-21 00:00:00
2748,SKU-02748,Monitor LG 8323,Monitor para computadora de alta resolución,5793.85,47,2026-04-24 00:00:00,2026-04-26 00:00:00
2749,SKU-02749,Router Tenda 1518,Router inalámbrico para conexión de red,386.79,5,2026-08-19 00:00:00,2026-09-21 00:00:00
2750,SKU-02750,Monitor ASUS 380,Monitor para computadora de alta resolución,4225.28,48,2026-05-10 00:00:00,2026-09-21 00:00:00
2751,SKU-02751,Monitor Samsung 2116,Monitor para computadora de alta resolución,10536.1,7,2026-02-24 00:00:00,2026-03-29 00:00:00
2752,SKU-02752,Laptop Dell 8812,Equipo portátil para trabajo y estudio,27028.63,14,2025-03-29 00:00:00,2025-09-16 00:00:00
2753,SKU-02753,Teclado Redragon 7438,Teclado para computadora de uso diario,2322.69,37,2026-05-13 00:00:00,2026-09-13 00:00:00
2754,SKU-02754,Monitor Dell 9456,Monitor para computadora de alta resolución,3000.28,39,2026-04-06 00:00:00,2026-09-21 00:00:00
2755,SKU-02755,Webcam AverMedia 5956,Cámara web para videollamadas,3257.04,92,2025-05-15 00:00:00,2025-10-23 00:00:00
2756,SKU-02756,Laptop HP 5559,Equipo portátil para trabajo y estudio,16047.73,32,2026-08-04 00:00:00,2026-09-21 00:00:00
2757,SKU-02757,Disco SSD Samsung 4993,Unidad SSD para almacenamiento de datos,1013.8,42,2026-05-16 00:00:00,2026-09-21 00:00:00
2758,SKU-02758,Teclado Genius 1463,Teclado para computadora de uso diario,1353.93,57,2026-07-12 00:00:00,2026-09-21 00:00:00
2759,SKU-02759,Mouse Genius 2756,Mouse óptico para computadora,3404.83,42,2025-12-12 00:00:00,2026-06-17 00:00:00
2760,SKU-02760,Monitor AOC 468,Monitor para computadora de alta resolución,2830.85,41,2025-11-15 00:00:00,2026-02-14 00:00:00
2761,SKU-02761,Audífonos Sony 7972,"Audífonos para música, llamadas y multimedia",2874.48,24,2026-07-08 00:00:00,2026-09-21 00:00:00
2762,SKU-02762,Disco SSD Samsung 8871,Unidad SSD para almacenamiento de datos,3209.64,17,2026-07-26 00:00:00,2026-09-14 00:00:00
2763,SKU-02763,Cable USB Steren 3117,Cable USB para conexión y transferencia de datos,951.92,126,2025-11-03 00:00:00,2026-03-16 00:00:00
2764,SKU-02764,Memoria USB PNY 7956,Memoria USB para almacenamiento y transferencia de archivos,384.47,14,2025-04-15 00:00:00,2025-09-20 00:00:00
2765,SKU-02765,Disco SSD Kingston 1186,Unidad SSD para almacenamiento de datos,756.12,44,2026-01-01 00:00:00,2026-04-17 00:00:00
2766,SKU-02766,Cable USB Steren 9715,Cable USB para conexión y transferencia de datos,1213.0,148,2025-03-29 00:00:00,2025-08-13 00:00:00
2767,SKU-02767,Webcam Logitech 4658,Cámara web para videollamadas,2815.39,80,2026-08-22 00:00:00,2026-09-21 00:00:00
2768,SKU-02768,Memoria USB ADATA 5358,Memoria USB para almacenamiento y transferencia de archivos,857.1,71,2025-05-22 00:00:00,2025-12-22 00:00:00
2769,SKU-02769,Memoria USB Kingston 1676,Memoria USB para almacenamiento y transferencia de archivos,1469.73,17,2025-02-15 00:00:00,2025-03-27 00:00:00
2770,SKU-02770,Router Huawei 8255,Router inalámbrico para conexión de red,3412.03,13,2025-02-17 00:00:00,2025-04-05 00:00:00
2771,SKU-02771,Teclado Microsoft 6326,Teclado para computadora de uso diario,778.91,94,2025-01-12 00:00:00,2025-09-15 00:00:00
2772,SKU-02772,Router Tenda 765,Router inalámbrico para conexión de red,2209.77,88,2026-07-28 00:00:00,2026-09-21 00:00:00
2773,SKU-02773,Memoria USB PNY 9242,Memoria USB para almacenamiento y transferencia de archivos,179.09,12,2025-06-27 00:00:00,2026-02-18 00:00:00
2774,SKU-02774,Memoria USB SanDisk 1577,Memoria USB para almacenamiento y transferencia de archivos,142.44,101,2025-05-18 00:00:00,2025-12-07 00:00:00
2775,SKU-02775,Teclado HP 494,Teclado para computadora de uso diario,933.44,10,2025-04-24 00:00:00,2025-11-27 00:00:00
2776,SKU-02776,Router D-Link 2209,Router inalámbrico para conexión de red,2177.47,77,2025-12-15 00:00:00,2026-05-12 00:00:00
2777,SKU-02777,Webcam Logitech 7849,Cámara web para videollamadas,1690.91,69,2025-03-03 00:00:00,2025-05-18 00:00:00
2778,SKU-02778,Monitor AOC 3652,Monitor para computadora de alta resolución,7277.24,44,2026-04-16 00:00:00,2026-09-12 00:00:00
2779,SKU-02779,Audífonos Logitech 5563,"Audífonos para música, llamadas y multimedia",2881.32,41,2025-06-07 00:00:00,2026-01-13 00:00:00
2780,SKU-02780,Audífonos Logitech 1989,"Audífonos para música, llamadas y multimedia",2125.2,61,2025-08-11 00:00:00,2026-01-08 00:00:00
2781,SKU-02781,Teclado Microsoft 1484,Teclado para computadora de uso diario,947.09,30,2026-02-05 00:00:00,2026-02-16 00:00:00
2782,SKU-02782,Webcam HP 6502,Cámara web para videollamadas,2524.16,27,2026-07-19 00:00:00,2026-09-21 00:00:00
2783,SKU-02783,Memoria USB Verbatim 8625,Memoria USB para almacenamiento y transferencia de archivos,725.18,15,2025-10-23 00:00:00,2025-11-24 00:00:00
2784,SKU-02784,Monitor Samsung 6566,Monitor para computadora de alta resolución,4194.41,45,2025-11-18 00:00:00,2025-12-01 00:00:00
2785,SKU-02785,Audífonos Sony 9344,"Audífonos para música, llamadas y multimedia",1329.74,5,2025-08-17 00:00:00,2025-12-26 00:00:00
2786,SKU-02786,Memoria USB Kingston 3805,Memoria USB para almacenamiento y transferencia de archivos,171.89,133,2025-04-12 00:00:00,2025-08-09 00:00:00
2787,SKU-02787,Laptop HP 2380,Equipo portátil para trabajo y estudio,23916.52,2,2026-07-05 00:00:00,2026-09-21 00:00:00
2788,SKU-02788,Teclado Logitech 8761,Teclado para computadora de uso diario,3090.86,32,2026-06-22 00:00:00,2026-09-21 00:00:00
2789,SKU-02789,Memoria USB ADATA 5095,Memoria USB para almacenamiento y transferencia de archivos,577.32,21,2026-03-07 00:00:00,2026-09-21 00:00:00
2790,SKU-02790,Webcam AverMedia 7069,Cámara web para videollamadas,2004.19,8,2025-06-11 00:00:00,2025-12-07 00:00:00
2791,SKU-02791,Disco SSD Western Digital 7290,Unidad SSD para almacenamiento de datos,1515.68,33,2026-05-21 00:00:00,2026-08-02 00:00:00
2792,SKU-02792,Webcam AverMedia 382,Cámara web para videollamadas,1318.15,49,2025-01-23 00:00:00,2025-08-07 00:00:00
2793,SKU-02793,Audífonos Sony 6839,"Audífonos para música, llamadas y multimedia",1771.12,12,2025-03-24 00:00:00,2025-05-15 00:00:00
2794,SKU-02794,Mouse Logitech 635,Mouse óptico para computadora,2047.25,8,2025-02-04 00:00:00,2025-02-18 00:00:00
2795,SKU-02795,Memoria USB SanDisk 8717,Memoria USB para almacenamiento y transferencia de archivos,1598.73,85,2025-09-15 00:00:00,2025-10-14 00:00:00
2796,SKU-02796,Router Huawei 8401,Router inalámbrico para conexión de red,2752.34,31,2026-04-30 00:00:00,2026-06-16 00:00:00
2797,SKU-02797,Memoria USB Kingston 9319,Memoria USB para almacenamiento y transferencia de archivos,1202.28,15,2025-11-23 00:00:00,2026-06-04 00:00:00
2798,SKU-02798,Router Netgear 4474,Router inalámbrico para conexión de red,1832.06,94,2025-01-18 00:00:00,2025-09-11 00:00:00
2799,SKU-02799,Monitor LG 1638,Monitor para computadora de alta resolución,2854.8,45,2025-11-03 00:00:00,2025-11-26 00:00:00
2800,SKU-02800,Disco SSD Samsung 4815,Unidad SSD para almacenamiento de datos,1080.2,20,2026-03-24 00:00:00,2026-09-21 00:00:00
2801,SKU-02801,Router TP-Link 8142,Router inalámbrico para conexión de red,2749.11,45,2025-10-11 00:00:00,2026-02-05 00:00:00
2802,SKU-02802,Laptop ASUS 3778,Equipo portátil para trabajo y estudio,12032.38,15,2025-05-13 00:00:00,2025-06-10 00:00:00
2803,SKU-02803,Monitor LG 2351,Monitor para computadora de alta resolución,8278.6,19,2026-07-04 00:00:00,2026-08-24 00:00:00
2804,SKU-02804,Memoria USB Verbatim 1087,Memoria USB para almacenamiento y transferencia de archivos,216.06,146,2025-02-04 00:00:00,2025-06-14 00:00:00
2805,SKU-02805,Audífonos Sony 966,"Audífonos para música, llamadas y multimedia",2181.85,46,2026-06-22 00:00:00,2026-09-21 00:00:00
2806,SKU-02806,Teclado Microsoft 9375,Teclado para computadora de uso diario,694.17,84,2025-02-15 00:00:00,2025-09-12 00:00:00
2807,SKU-02807,Disco SSD Crucial 8464,Unidad SSD para almacenamiento de datos,922.77,12,2026-08-24 00:00:00,2026-09-21 00:00:00
2808,SKU-02808,Memoria USB Kingston 2107,Memoria USB para almacenamiento y transferencia de archivos,1792.4,19,2025-12-22 00:00:00,2026-07-12 00:00:00
2809,SKU-02809,Audífonos JBL 573,"Audífonos para música, llamadas y multimedia",1090.01,33,2025-03-18 00:00:00,2025-09-01 00:00:00
2810,SKU-02810,Monitor ASUS 1054,Monitor para computadora de alta resolución,2567.85,42,2025-10-22 00:00:00,2026-05-22 00:00:00
2811,SKU-02811,Mouse Razer 7278,Mouse óptico para computadora,3409.0,21,2025-04-06 00:00:00,2025-08-26 00:00:00
2812,SKU-02812,Disco SSD ADATA 6602,Unidad SSD para almacenamiento de datos,861.27,80,2026-03-08 00:00:00,2026-08-28 00:00:00
2813,SKU-02813,Audífonos JBL 3552,"Audífonos para música, llamadas y multimedia",2955.84,42,2025-06-11 00:00:00,2025-06-30 00:00:00
2814,SKU-02814,Cable USB Belkin 2621,Cable USB para conexión y transferencia de datos,1699.07,109,2026-06-18 00:00:00,2026-09-21 00:00:00
2815,SKU-02815,Laptop Lenovo 7227,Equipo portátil para trabajo y estudio,10319.54,26,2025-01-14 00:00:00,2025-07-24 00:00:00
2816,SKU-02816,Cable USB UGREEN 1189,Cable USB para conexión y transferencia de datos,1743.28,33,2025-03-02 00:00:00,2025-03-17 00:00:00
2817,SKU-02817,Router TP-Link 2293,Router inalámbrico para conexión de red,2737.28,84,2025-11-30 00:00:00,2026-05-07 00:00:00
2818,SKU-02818,Disco SSD Crucial 894,Unidad SSD para almacenamiento de datos,2363.38,53,2025-02-24 00:00:00,2025-09-28 00:00:00
2819,SKU-02819,Router Netgear 8399,Router inalámbrico para conexión de red,1087.67,38,2025-01-23 00:00:00,2025-07-22 00:00:00
2820,SKU-02820,Cable USB Steren 4974,Cable USB para conexión y transferencia de datos,1776.39,12,2025-10-18 00:00:00,2026-02-07 00:00:00
2821,SKU-02821,Monitor LG 7216,Monitor para computadora de alta resolución,2600.61,8,2025-06-16 00:00:00,2025-09-05 00:00:00
2822,SKU-02822,Disco SSD ADATA 2130,Unidad SSD para almacenamiento de datos,868.97,40,2025-03-17 00:00:00,2025-10-07 00:00:00
2823,SKU-02823,Webcam Microsoft 872,Cámara web para videollamadas,3023.82,66,2025-06-08 00:00:00,2025-11-30 00:00:00
2824,SKU-02824,Webcam AverMedia 6835,Cámara web para videollamadas,2452.1,76,2025-01-15 00:00:00,2025-09-08 00:00:00
2825,SKU-02825,Cable USB Belkin 2156,Cable USB para conexión y transferencia de datos,1731.26,115,2026-06-02 00:00:00,2026-08-17 00:00:00
2826,SKU-02826,Audífonos HyperX 1845,"Audífonos para música, llamadas y multimedia",2185.18,56,2026-04-26 00:00:00,2026-09-21 00:00:00
2827,SKU-02827,Mouse HP 1977,Mouse óptico para computadora,2477.41,61,2025-06-20 00:00:00,2025-12-05 00:00:00
2828,SKU-02828,Router Huawei 6133,Router inalámbrico para conexión de red,978.79,49,2026-02-04 00:00:00,2026-05-29 00:00:00
2829,SKU-02829,Router Netgear 2420,Router inalámbrico para conexión de red,475.69,81,2025-12-29 00:00:00,2026-03-17 00:00:00
2830,SKU-02830,Cable USB Belkin 3051,Cable USB para conexión y transferencia de datos,1070.47,96,2025-11-10 00:00:00,2025-12-16 00:00:00
2831,SKU-02831,Router Huawei 9943,Router inalámbrico para conexión de red,2182.84,36,2025-06-17 00:00:00,2025-12-25 00:00:00
2832,SKU-02832,Laptop Dell 9892,Equipo portátil para trabajo y estudio,27252.06,13,2025-10-02 00:00:00,2026-05-30 00:00:00
2833,SKU-02833,Audífonos Philips 5241,"Audífonos para música, llamadas y multimedia",3246.36,19,2025-11-02 00:00:00,2025-12-19 00:00:00
2834,SKU-02834,Mouse Logitech 8419,Mouse óptico para computadora,2964.98,30,2025-05-14 00:00:00,2025-08-21 00:00:00
2835,SKU-02835,Audífonos Philips 5688,"Audífonos para música, llamadas y multimedia",1123.96,95,2025-06-26 00:00:00,2025-12-03 00:00:00
2836,SKU-02836,Audífonos Philips 8415,"Audífonos para música, llamadas y multimedia",1466.81,88,2025-11-12 00:00:00,2026-01-13 00:00:00
2837,SKU-02837,Mouse HP 2397,Mouse óptico para computadora,2286.87,56,2026-06-21 00:00:00,2026-09-21 00:00:00
2838,SKU-02838,Mouse Genius 3596,Mouse óptico para computadora,894.72,64,2026-02-22 00:00:00,2026-03-27 00:00:00
2839,SKU-02839,Monitor ASUS 5210,Monitor para computadora de alta resolución,11560.09,44,2025-11-16 00:00:00,2026-06-29 00:00:00
2840,SKU-02840,Webcam Microsoft 375,Cámara web para videollamadas,2283.74,46,2025-09-18 00:00:00,2026-01-02 00:00:00
2841,SKU-02841,Monitor Dell 7462,Monitor para computadora de alta resolución,7645.66,6,2025-09-15 00:00:00,2026-03-30 00:00:00
2842,SKU-02842,Mouse Microsoft 8360,Mouse óptico para computadora,775.24,90,2025-02-08 00:00:00,2025-07-17 00:00:00
2843,SKU-02843,Router Huawei 6573,Router inalámbrico para conexión de red,1603.21,63,2025-12-16 00:00:00,2026-06-21 00:00:00
2844,SKU-02844,Audífonos Philips 2722,"Audífonos para música, llamadas y multimedia",1301.69,79,2025-07-14 00:00:00,2026-01-13 00:00:00
2845,SKU-02845,Laptop Acer 8107,Equipo portátil para trabajo y estudio,9985.1,24,2025-06-26 00:00:00,2025-09-06 00:00:00
2846,SKU-02846,Mouse HP 2900,Mouse óptico para computadora,3227.47,44,2025-04-10 00:00:00,2025-06-18 00:00:00
2847,SKU-02847,Router Huawei 1403,Router inalámbrico para conexión de red,763.44,12,2026-01-28 00:00:00,2026-06-15 00:00:00
2848,SKU-02848,Monitor ASUS 1216,Monitor para computadora de alta resolución,3113.48,29,2025-01-21 00:00:00,2025-04-29 00:00:00
2849,SKU-02849,Webcam Microsoft 8318,Cámara web para videollamadas,2786.94,94,2026-01-04 00:00:00,2026-03-13 00:00:00
2850,SKU-02850,Laptop Dell 6180,Equipo portátil para trabajo y estudio,13383.67,16,2026-03-27 00:00:00,2026-09-21 00:00:00
2851,SKU-02851,Audífonos HyperX 9132,"Audífonos para música, llamadas y multimedia",2133.36,12,2026-07-23 00:00:00,2026-09-21 00:00:00
2852,SKU-02852,Disco SSD Crucial 7682,Unidad SSD para almacenamiento de datos,2096.58,60,2025-05-09 00:00:00,2025-11-03 00:00:00
2853,SKU-02853,Monitor AOC 7329,Monitor para computadora de alta resolución,10351.38,24,2026-01-31 00:00:00,2026-07-21 00:00:00
2854,SKU-02854,Audífonos JBL 2913,"Audífonos para música, llamadas y multimedia",1169.75,63,2026-08-08 00:00:00,2026-09-21 00:00:00
2855,SKU-02855,Memoria USB SanDisk 5380,Memoria USB para almacenamiento y transferencia de archivos,1546.62,27,2025-06-27 00:00:00,2025-07-30 00:00:00
2856,SKU-02856,Router Netgear 6658,Router inalámbrico para conexión de red,598.41,100,2025-04-06 00:00:00,2025-08-23 00:00:00
2857,SKU-02857,Mouse Genius 1077,Mouse óptico para computadora,2313.88,72,2026-02-27 00:00:00,2026-05-27 00:00:00
2858,SKU-02858,Laptop ASUS 9625,Equipo portátil para trabajo y estudio,16159.61,6,2026-08-06 00:00:00,2026-09-21 00:00:00
2859,SKU-02859,Audífonos Sony 3508,"Audífonos para música, llamadas y multimedia",1230.69,97,2026-01-29 00:00:00,2026-05-09 00:00:00
2860,SKU-02860,Memoria USB ADATA 2955,Memoria USB para almacenamiento y transferencia de archivos,1762.77,55,2025-08-10 00:00:00,2025-10-05 00:00:00
2861,SKU-02861,Audífonos JBL 1927,"Audífonos para música, llamadas y multimedia",2400.65,31,2025-11-08 00:00:00,2026-01-16 00:00:00
2862,SKU-02862,Monitor Samsung 8761,Monitor para computadora de alta resolución,6284.38,11,2025-07-25 00:00:00,2025-10-23 00:00:00
2863,SKU-02863,Router Netgear 4283,Router inalámbrico para conexión de red,674.56,66,2026-02-25 00:00:00,2026-08-21 00:00:00
2864,SKU-02864,Laptop Lenovo 235,Equipo portátil para trabajo y estudio,20682.12,17,2025-03-14 00:00:00,2025-03-29 00:00:00
2865,SKU-02865,Memoria USB ADATA 6559,Memoria USB para almacenamiento y transferencia de archivos,1239.34,133,2025-03-10 00:00:00,2025-05-18 00:00:00
2866,SKU-02866,Cable USB Baseus 785,Cable USB para conexión y transferencia de datos,823.82,38,2026-07-22 00:00:00,2026-08-16 00:00:00
2867,SKU-02867,Laptop ASUS 2682,Equipo portátil para trabajo y estudio,16696.25,27,2026-04-07 00:00:00,2026-09-21 00:00:00
